72.834	72.583999989858	72.31000001137201	70.730000031762	66.193999969524	46.735999997058	
68.184000015294	67.9499609580495	67.69345418185597	66.21432741916419	61.96792287852371	43.75219573982183	
68.141999997858	67.90810510411934	67.65175633110941	66.17354068172587	61.92975184366527	43.72524523847952	
68.152000033224	67.91807081473397	67.66168442180097	66.18325184000024	61.93884021366709	43.73166204454312	
67.82600000193601	67.59318976649136	67.33802977883008	65.86666916949808	61.64256037099551	43.52247488660429	
62.746000026006	62.53062670251874	62.29457756808691	60.93341823643275	57.02568475999113	40.26274895008949	

69.95203145400001	69.71192369425931	69.44876562092203	67.93128466050521	63.57476958472991	44.886703213174414	
65.48602731868884	65.26124895290046	65.01489189333412	63.59429269751529	59.51591413814341	42.020965106592826	
65.44568919994276	65.22104929325445	64.97484398484374	63.55511985049067	59.47925349296329	41.995081009638135	
65.45529354390936	65.23062067066576	64.98437923091474	63.56444674794327	59.4879822452525	42.0012439091026	
65.1421930078594	64.91859484062107	64.67353127851156	63.26039093713021	59.20342589967559	41.80033407781625	
60.263203550976975	60.05635233452678	59.82964342829528	58.52234381023535	54.76923543972305	38.669592236883396	

64.592031726	64.37032196700568	64.12732810008514	62.72612249816778	58.703420738972696	41.44730750139092	
60.46823038956332	60.260675426075665	60.03319521318297	58.72144791408415	54.95557075766708	38.80115351770785	
60.43098313610039	60.2235560224321	59.996215932924734	58.68527664464109	54.92171919528427	38.777252762047944	
60.43985155746434	60.23239400326785	60.00502055094555	58.69388887853397	54.929779116248305	38.78294343592057	
60.15074201571692	59.94427681932543	59.71799099102788	58.4131310196085	54.66702659685328	38.597428105961264	
55.64559991706314	55.45459845423502	55.24526087590462	54.03813169537978	50.57260124686577	35.70657601614841	

52.351986690000004	52.172290432710085	51.97534335817403	50.83966307283005	47.57925426809431	33.593135757885335	
49.009636450993106	48.841412687231625	48.65703946410535	47.59386533398394	44.541613446239666	31.44842201484784	
48.979447468460364	48.81132732726443	48.627067674456484	47.564548438914336	44.51417667894895	31.429050398740507	
48.98663534388091	48.818490530568546	48.63420383712421	47.57152867381457	44.5207092629807	31.433662702686927	
48.752311411391574	48.5849709063075	48.40156573457638	47.34397379899767	44.307747756266004	31.283302111367867	
45.10088362869272	44.94607651436993	44.77640793727734	43.79802702707431	40.98920682021022	28.94026000409007	

