72.834	72.52248494888129	72.1813682843125	70.22058880375114	64.65191381795705	41.892693536725226	
14.597769433738248	14.5353339655315	14.466965587859246	14.073975957087358	12.9578731274467	8.396351720451593	
14.380265827150314	14.318760633913014	14.25141093027776	13.864276759987868	12.764803621059327	8.271247896222238	
14.431768901714793	14.370043426975643	14.302452509662567	13.913931814236177	12.81052090060051	8.30087145828019	
12.840607633225588	12.785687643340921	12.725548899802432	12.379864192589205	11.398108823811711	7.385666589835162	
1.9269072876313391	1.9186657984613427	1.9096411645418807	1.8577664869114932	1.7104407817109415	1.1083194177777154	

69.95203145400001	69.652842741939	69.32522372267053	67.44203032537551	62.093702240094316	40.23504154617055	
14.02015029501466	13.960185335849385	13.894522226513244	13.517082802441369	12.445143045666763	8.064116479225044	
13.811253088635805	13.752181594389711	13.6874968511776	13.31568119287191	12.259713106577632	7.943962888216622	
13.86071823804284	13.801435178613644	13.73651876630773	13.363371446278665	12.303621399084648	7.972414275547502	
12.332517629786485	12.279770768981566	12.222011655386149	11.890005346352643	10.947097055762306	7.093423148541974	
1.8506614931670549	1.842746111482026	1.8340785733021232	1.7842565247908924	1.6427603504194215	1.0644643267356693	

64.592031726	64.31576802958092	64.0132524678914	62.274356754129855	57.335838598403214	37.15207444341586	
12.945871246846995	12.890501038657991	12.829869294971505	12.481350763807395	11.491547246471704	7.446212163413571	
12.752980565884158	12.698435361818783	12.6387070179966	12.295381337550882	11.320325678496634	7.335265213037834	
12.798655501027845	12.743914942735652	12.683972681216641	12.339417376205397	11.360869544967656	7.361536543189746	
11.387551632842147	11.33884644393282	11.285513060751889	10.978946380691617	10.108287431200354	6.549897172862824	
1.7088565320556892	1.7015476580416589	1.693544260721157	1.6475397734861017	1.5168855924117497	0.9829008841425715	

52.351986690000004	52.12807434398163	51.88288480223956	50.473505923304266	46.470825873640266	30.11183972379504	
10.492657702429547	10.447780024414559	10.398637860069407	10.116162808315037	9.313924835911777	6.0351716713847985	
10.336319372568239	10.292110362247167	10.2437004055197	9.96543417092788	9.175149370763128	5.945248919086102	
10.373339010019068	10.328971664658688	10.280388327157809	10.00112547909575	9.208010265538137	5.966541891139927	
9.229636157648054	9.190160492718805	9.14693366594449	8.898460683670232	8.192789650923501	5.308706359774666	
1.385032054740092	1.3791081959470362	1.3726214244552357	1.3353346842946776	1.2294391772820992	0.7966433727073552	

