16	32	0.0	69.1500015258789	
16	32	0.5	68.94000244140625	
16	32	0.6	69.0199966430664	
16	32	0.7	69.0199966430664	
16	32	0.8	68.93000030517578	
16	32	0.9	67.93000030517578	
16	32	0.95	65.33999633789062	
16	32	0.97	62.15999984741211	
16	32	0.98	58.83000183105469	
16	32	0.99	44.0099983215332	
16	16	0.0	69.13999938964844	
16	16	0.5	68.93000030517578	
16	16	0.6	68.9800033569336	
16	16	0.7	68.98999786376953	
16	16	0.8	68.8499984741211	
16	16	0.9	67.86000061035156	
16	16	0.95	65.4000015258789	
16	16	0.97	62.279998779296875	
16	16	0.98	58.619998931884766	
16	16	0.99	43.95000076293945	
15	15	0.0	69.12999725341797	
15	15	0.5	68.93000030517578	
15	15	0.6	68.9800033569336	
15	15	0.7	68.98999786376953	
15	15	0.8	68.83000183105469	
15	15	0.9	67.86000061035156	
15	15	0.95	65.4000015258789	
15	15	0.97	62.290000915527344	
15	15	0.98	58.619998931884766	
15	15	0.99	43.93000030517578	
14	14	0.0	69.06999969482422	
14	14	0.5	68.9000015258789	
14	14	0.6	68.94000244140625	
14	14	0.7	68.97000122070312	
14	14	0.8	68.9000015258789	
14	14	0.9	67.8499984741211	
14	14	0.95	65.19999694824219	
14	14	0.97	62.220001220703125	
14	14	0.98	58.59000015258789	
14	14	0.99	43.939998626708984	
13	13	0.0	68.95999908447266	
13	13	0.5	68.88999938964844	
13	13	0.6	68.94000244140625	
13	13	0.7	68.8499984741211	
13	13	0.8	68.75	
13	13	0.9	67.79000091552734	
13	13	0.95	65.19000244140625	
13	13	0.97	61.959999084472656	
13	13	0.98	58.38999938964844	
13	13	0.99	43.869998931884766	
12	12	0.0	68.95999908447266	
12	12	0.5	68.94999694824219	
12	12	0.6	68.91999816894531	
12	12	0.7	68.87999725341797	
12	12	0.8	68.5199966430664	
12	12	0.9	67.68000030517578	
12	12	0.95	65.0999984741211	
12	12	0.97	61.5099983215332	
12	12	0.98	57.58000183105469	
12	12	0.99	43.209999084472656	
11	11	0.0	68.80999755859375	
11	11	0.5	68.52999877929688	
11	11	0.6	68.62999725341797	
11	11	0.7	68.56999969482422	
11	11	0.8	68.30999755859375	
11	11	0.9	66.94999694824219	
11	11	0.95	63.09000015258789	
11	11	0.97	59.88999938964844	
11	11	0.98	55.529998779296875	
11	11	0.99	40.040000915527344	
10	10	0.0	62.349998474121094	
10	10	0.5	61.790000915527344	
10	10	0.6	61.81999969482422	
10	10	0.7	60.619998931884766	
10	10	0.8	60.4900016784668	
10	10	0.9	61.06999969482422	
10	10	0.95	58.08000183105469	
10	10	0.97	56.36000061035156	
10	10	0.98	52.36000061035156	
10	10	0.99	39.650001525878906	
9	9	0.0	60.66999816894531	
9	9	0.5	60.81999969482422	
9	9	0.6	60.83000183105469	
9	9	0.7	59.130001068115234	
9	9	0.8	57.619998931884766	
9	9	0.9	54.060001373291016	
9	9	0.95	48.83000183105469	
9	9	0.97	47.66999816894531	
9	9	0.98	43.959999084472656	
9	9	0.99	31.06999969482422	
8	8	0.0	55.36000061035156	
8	8	0.5	55.529998779296875	
8	8	0.6	54.79999923706055	
8	8	0.7	52.310001373291016	
8	8	0.8	43.959999084472656	
8	8	0.9	21.700000762939453	
8	8	0.95	22.360000610351562	
8	8	0.97	24.8700008392334	
8	8	0.98	27.15999984741211	
8	8	0.99	17.90999984741211	
