73.23999786376953	73.33999633789062	73.29000091552734	73.16999816894531	72.83000183105469	68.68000030517578	58.150001525878906	48.869998931884766	38.349998474121094	7.260000228881836	
73.16999816894531	73.41000366210938	73.30000305175781	73.0199966430664	72.58999633789062	68.4800033569336	58.08000183105469	48.810001373291016	36.15999984741211	4.849999904632568	
73.16999816894531	73.41000366210938	73.30000305175781	73.0199966430664	72.58999633789062	68.4800033569336	58.08000183105469	48.810001373291016	36.15999984741211	4.849999904632568	
72.75	72.8499984741211	73.16000366210938	72.88999938964844	72.6500015258789	68.3499984741211	57.88999938964844	47.66999816894531	30.40999984741211	2.640000104904175	
72.55999755859375	72.55999755859375	72.33000183105469	72.29000091552734	72.13999938964844	67.5999984741211	57.06999969482422	47.63999938964844	21.43000030517578	1.0700000524520874	
71.25	71.05999755859375	70.69000244140625	70.43000030517578	70.20999908447266	65.43000030517578	55.189998626708984	36.18000030517578	2.4000000953674316	1.0	
60.130001068115234	60.59000015258789	60.189998626708984	59.209999084472656	56.83000183105469	52.95000076293945	37.70000076293945	30.639999389648438	1.0	1.25	
60.029998779296875	60.459999084472656	60.099998474121094	59.11000061035156	56.79999923706055	52.95000076293945	37.70000076293945	30.639999389648438	1.600000023841858	1.0	
13.260000228881836	13.210000038146973	12.65999984741211	11.149999618530273	11.260000228881836	12.59000015258789	5.760000228881836	3.680000066757202	1.2999999523162842	1.0	
1.2200000286102295	1.2400000095367432	1.1100000143051147	1.0499999523162842	1.3600000143051147	1.8799999952316284	1.6299999952316284	1.4299999475479126	1.25	0.9900000095367432	

72.4800033569336	72.23999786376953	72.30000305175781	72.30000305175781	72.2300033569336	70.7699966430664	59.5099983215332	54.459999084472656	50.45000076293945	18.15999984741211
72.44000244140625	72.08000183105469	72.11000061035156	72.16000366210938	72.05999755859375	70.54000091552734	59.5	54.400001525878906	50.34000015258789	18.139999389648438
72.44000244140625	72.08000183105469	72.11000061035156	72.16000366210938	72.05999755859375	70.54000091552734	59.5	54.400001525878906	50.34000015258789	18.139999389648438
72.33999633789062	72.08999633789062	72.16999816894531	72.04000091552734	71.87000274658203	70.22000122070312	59.290000915527344	54.20000076293945	50.349998474121094	17.579999923706055
71.68000030517578	71.76000213623047	72.0	71.61000061035156	71.61000061035156	69.7699966430664	58.9900016784668	53.959999084472656	49.93000030517578	17.25
70.2300033569336	70.2300033569336	69.58999633789062	69.95999908447266	70.1500015258789	67.66999816894531	56.63999938964844	51.20000076293945	46.25	14.369999885559082
63.43000030517578	62.43000030517578	62.0099983215332	61.7599983215332	61.220001220703125	58.970001220703125	48.27000045776367	41.59000015258789	35.439998626708984	8.020000457763672
63.22999954223633	62.310001373291016	61.83000183105469	61.58000183105469	61.099998474121094	58.959999084472656	48.27000045776367	41.59000015258789	35.40999984741211	8.039999961853027
31.770000457763672	32.470001220703125	32.95000076293945	30.709999084472656	30.350000381469727	31.15999984741211	17.649999618530273	12.850000381469727	14.8100004196167	2.759999990463257
2.8499999046325684	3.299999952316284	2.890000104904175	3.619999885559082	3.6600000858306885	3.2100000381469727	3.0	2.0799999237060547	2.4600000381469727	1.6399999856948853

68.7699966430664	68.5999984741211	68.5999984741211	68.58000183105469	68.70999908447266	67.5	58.970001220703125	48.97999954223633	39.84000015258789	16.190000534057617
68.7300033569336	68.37000274658203	68.52999877929688	68.62999725341797	68.55000305175781	67.47000122070312	59.130001068115234	48.779998779296875	39.72999954223633	16.149999618530273
68.7300033569336	68.37000274658203	68.52999877929688	68.62999725341797	68.55000305175781	67.47000122070312	59.130001068115234	48.779998779296875	39.72999954223633	16.149999618530273
68.55999755859375	68.45999908447266	68.5999984741211	68.2699966430664	68.37999725341797	67.31999969482422	59.040000915527344	48.779998779296875	39.72999954223633	15.970000267028809
68.41000366210938	68.31999969482422	68.26000213623047	68.30000305175781	68.5999984741211	67.30999755859375	58.529998779296875	48.529998779296875	39.150001525878906	15.899999618530273
67.4800033569336	67.69000244140625	67.44000244140625	67.45999908447266	67.4800033569336	66.31999969482422	58.16999816894531	47.900001525878906	38.47999954223633	12.529999732971191
63.7599983215332	63.939998626708984	63.369998931884766	63.5099983215332	63.61000061035156	62.959999084472656	53.83000183105469	44.66999816894531	32.939998626708984	8.949999809265137
63.5	63.630001068115234	63.060001373291016	63.130001068115234	63.2400016784668	62.93000030517578	53.83000183105469	44.66999816894531	32.939998626708984	8.9399995803833
46.43000030517578	47.09000015258789	47.0099983215332	46.15999984741211	47.220001220703125	42.040000915527344	35.13999938964844	20.809999465942383	18.670000076293945	3.740000009536743
7.28000020980835	7.230000019073486	5.980000019073486	5.360000133514404	4.25	6.53000020980835	5.679999828338623	3.759999990463257	5.639999866485596	1.159999966621399

66.4000015258789	66.3499984741211	66.37999725341797	66.27999877929688	66.33999633789062	63.63999938964844	52.540000915527344	42.709999084472656	33.22999954223633	12.550000190734863
66.55999755859375	66.33000183105469	66.2300033569336	66.33999633789062	66.12000274658203	63.599998474121094	52.529998779296875	42.439998626708984	33.099998474121094	12.779999732971191
66.55999755859375	66.33000183105469	66.2300033569336	66.33999633789062	66.12000274658203	63.599998474121094	52.529998779296875	42.439998626708984	33.099998474121094	12.779999732971191
66.33999633789062	66.04000091552734	65.94000244140625	66.12000274658203	66.0199966430664	63.33000183105469	52.369998931884766	42.40999984741211	33.13999938964844	12.550000190734863
65.68000030517578	65.77999877929688	65.87999725341797	66.01000213623047	65.5999984741211	63.040000915527344	51.27000045776367	42.09000015258789	31.979999542236328	11.489999771118164
64.68000030517578	64.43000030517578	64.58999633789062	64.19999694824219	63.91999816894531	60.86000061035156	50.52000045776367	39.31999969482422	29.540000915527344	5.46999979019165
58.34000015258789	58.540000915527344	58.2400016784668	57.93000030517578	57.0099983215332	54.529998779296875	41.939998626708984	27.59000015258789	22.700000762939453	2.9600000381469727
58.16999816894531	58.38999938964844	58.099998474121094	57.849998474121094	56.810001373291016	54.5099983215332	41.939998626708984	27.559999465942383	22.700000762939453	2.9600000381469727
34.02000045776367	33.5099983215332	30.15999984741211	25.100000381469727	24.3799991607666	27.280000686645508	21.889999389648438	11.59000015258789	6.659999847412109	1.809999942779541
6.559999942779541	6.139999866485596	5.940000057220459	5.25	4.989999771118164	4.900000095367432	5.130000114440918	1.1299999952316284	1.7999999523162842	1.2
