72.30999755859375, 72.30999755859375, 72.13999938964844, 72.12000274658203, 71.52999877929688, 70.91999816894531, 68.6500015258789, 66.8499984741211, 63.900001525878906, 53.7400016784668, 
72.33999633789062, 72.29000091552734, 72.12999725341797, 72.04000091552734, 71.47000122070312, 70.83999633789062, 68.38999938964844, 66.7300033569336, 63.95000076293945, 53.630001068115234, 
72.33999633789062, 72.30000305175781, 72.16999816894531, 72.06999969482422, 71.47000122070312, 70.83999633789062, 68.43000030517578, 66.7300033569336, 63.95000076293945, 53.65999984741211, 
72.27999877929688, 72.25, 72.19000244140625, 72.0, 71.56999969482422, 70.7300033569336, 68.47000122070312, 66.69999694824219, 63.58000183105469, 53.560001373291016, 
72.25, 72.26000213623047, 72.11000061035156, 72.01000213623047, 71.2699966430664, 70.73999786376953, 68.12999725341797, 66.44999694824219, 63.220001220703125, 53.220001220703125, 
72.33999633789062, 72.20999908447266, 72.19000244140625, 71.79000091552734, 71.26000213623047, 69.2699966430664, 66.83999633789062, 65.25, 61.22999954223633, 50.060001373291016, 
72.08000183105469, 72.12000274658203, 71.88999938964844, 71.0, 69.5999984741211, 64.18000030517578, 60.619998931884766, 59.810001373291016, 56.099998474121094, 41.689998626708984, 
71.12999725341797, 71.3499984741211, 70.83000183105469, 69.43000030517578, 68.04000091552734, 61.70000076293945, 57.43000030517578, 57.130001068115234, 53.619998931884766, 40.959999084472656, 
70.37999725341797, 70.0999984741211, 68.58000183105469, 64.44999694824219, 54.43000030517578, 35.33000183105469, 33.5099983215332, 37.970001220703125, 37.029998779296875, 24.030000686645508, 
62.400001525878906, 57.5099983215332, 44.91999816894531, 27.889999389648438, 11.34000015258789, 3.740000009536743, 8.270000457763672, 16.6200008392334, 14.380000114440918, 13.050000190734863, 

72.41000366210938, 72.44999694824219, 72.54000091552734, 72.30000305175781, 72.12000274658203, 70.81999969482422, 68.30999755859375, 65.45999908447266, 62.83000183105469, 50.65999984741211, 
72.45999908447266, 72.4000015258789, 72.48999786376953, 72.25, 72.12000274658203, 70.75, 68.30000305175781, 65.2300033569336, 62.79999923706055, 50.790000915527344, 
72.44999694824219, 72.4000015258789, 72.48999786376953, 72.25, 72.12000274658203, 70.73999786376953, 68.29000091552734, 65.25, 62.79999923706055, 50.83000183105469, 
72.45999908447266, 72.47000122070312, 72.4000015258789, 72.20999908447266, 72.02999877929688, 70.69000244140625, 68.0199966430664, 65.3499984741211, 62.779998779296875, 50.529998779296875, 
72.31999969482422, 72.5, 72.51000213623047, 72.23999786376953, 72.0, 70.62000274658203, 68.19999694824219, 65.20999908447266, 62.0099983215332, 50.0, 
72.16999816894531, 72.43000030517578, 72.41000366210938, 72.08000183105469, 71.9000015258789, 69.81999969482422, 67.43000030517578, 64.66999816894531, 61.400001525878906, 48.709999084472656, 
71.95999908447266, 72.37999725341797, 72.12000274658203, 71.81999969482422, 71.3499984741211, 67.58999633789062, 64.55999755859375, 61.68000030517578, 58.66999816894531, 42.290000915527344, 
69.13999938964844, 69.77999877929688, 69.05000305175781, 68.55999755859375, 68.02999877929688, 62.66999816894531, 59.650001525878906, 56.849998474121094, 54.13999938964844, 41.369998931884766, 
68.0, 68.05000305175781, 67.75, 66.16999816894531, 61.2400016784668, 49.0099983215332, 46.209999084472656, 46.209999084472656, 42.4900016784668, 23.110000610351562, 
62.040000915527344, 61.189998626708984, 58.0099983215332, 47.130001068115234, 24.56999969482422, 10.270000457763672, 18.389999389648438, 23.719999313354492, 25.75, 15.779999732971191, 

69.1500015258789, 68.94000244140625, 69.0199966430664, 69.0199966430664, 68.93000030517578, 67.93000030517578, 65.33999633789062, 62.15999984741211, 58.83000183105469, 44.0099983215332, 
69.13999938964844, 68.93000030517578, 68.95999908447266, 68.97000122070312, 68.83000183105469, 67.86000061035156, 65.4000015258789, 62.279998779296875, 58.619998931884766, 43.93000030517578, 
69.12999725341797, 68.94000244140625, 68.95999908447266, 68.98999786376953, 68.83000183105469, 67.86000061035156, 65.41999816894531, 62.27000045776367, 58.619998931884766, 43.93000030517578, 
69.06999969482422, 68.9000015258789, 68.94000244140625, 68.98999786376953, 68.9000015258789, 67.8499984741211, 65.19999694824219, 62.189998626708984, 58.59000015258789, 43.939998626708984, 
69.0199966430664, 68.88999938964844, 68.94000244140625, 68.8499984741211, 68.80999755859375, 67.79000091552734, 65.13999938964844, 62.0, 58.40999984741211, 43.689998626708984, 
68.94999694824219, 68.95999908447266, 68.93000030517578, 68.87999725341797, 68.54000091552734, 67.68000030517578, 65.08999633789062, 61.5099983215332, 57.56999969482422, 43.209999084472656, 
68.83999633789062, 68.52999877929688, 68.58000183105469, 68.58000183105469, 68.31999969482422, 66.94000244140625, 63.09000015258789, 59.88999938964844, 55.5099983215332, 40.040000915527344, 
62.349998474121094, 61.77000045776367, 61.81999969482422, 60.630001068115234, 60.5, 61.06999969482422, 58.13999938964844, 56.400001525878906, 52.349998474121094, 39.650001525878906, 
60.70000076293945, 60.83000183105469, 60.83000183105469, 59.119998931884766, 57.61000061035156, 54.09000015258789, 48.83000183105469, 47.66999816894531, 43.959999084472656, 31.06999969482422, 
55.36000061035156, 55.529998779296875, 54.79999923706055, 52.33000183105469, 43.93000030517578, 21.700000762939453, 22.360000610351562, 24.860000610351562, 27.190000534057617, 17.899999618530273, 

62.65999984741211, 62.599998474121094, 62.56999969482422, 62.79999923706055, 62.630001068115234, 61.619998931884766, 58.290000915527344, 53.959999084472656, 50.13999938964844, 35.4900016784668, 
