72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.00010380086118	72.00010380086118	71.79699777620475	71.7850533064376	71.06899476342198	70.3422325452187	67.66059548278784	65.52558325488367	62.08235678512173	50.43410991728355	
70.92220443651381	70.92220443651381	70.72213907212473	70.71037342066047	70.00503484897276	69.28915284470918	66.64766204224757	64.54461266164287	61.152934056774654	49.67907079717862	
69.99022696859842	69.99022696859842	69.79279063151048	69.78117959061068	69.08510976150207	68.37863504939699	65.77185565966093	63.6964421182438	60.3493330253255	49.02624598754669	
60.58900882101878	60.58900882101878	60.41809250187643	60.40804107769952	59.805468649482826	59.1938889416078	56.937257033412536	55.14061691929201	52.24309777784494	42.440948961825995	
channel width 0.75
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.3	72.3	72.09604799427409	72.08405377317473	71.3650126895227	70.63522334753193	67.94241667950276	65.79851165813771	62.34094339612069	50.644179029308376	
72.00010380086118	72.00010380086118	71.79699777620475	71.7850533064376	71.06899476342198	70.3422325452187	67.66059548278784	65.52558325488367	62.08235678512173	50.43410991728355	
70.92220443651381	70.92220443651381	70.72213907212473	70.71037342066047	70.00503484897276	69.28915284470918	66.64766204224757	64.54461266164287	61.152934056774654	49.67907079717862	
69.99022696859842	69.99022696859842	69.79279063151048	69.78117959061068	69.08510976150207	68.37863504939699	65.77185565966093	63.6964421182438	60.3493330253255	49.02624598754669	
60.58900882101878	60.58900882101878	60.41809250187643	60.40804107769952	59.805468649482826	59.1938889416078	56.937257033412536	55.14061691929201	52.24309777784494	42.440948961825995	
channel width 0.5
68.5367040272266	68.5367040272266	68.34336795181586	68.33199804335773	67.65038385340371	66.95858086399507	64.4059377988601	62.373625434935036	59.09602747327816	48.00809279161252	
68.5367040272266	68.5367040272266	68.34336795181586	68.33199804335773	67.65038385340371	66.95858086399507	64.4059377988601	62.373625434935036	59.09602747327816	48.00809279161252	
68.5367040272266	68.5367040272266	68.34336795181586	68.33199804335773	67.65038385340371	66.95858086399507	64.4059377988601	62.373625434935036	59.09602747327816	48.00809279161252	
68.5367040272266	68.5367040272266	68.34336795181586	68.33199804335773	67.65038385340371	66.95858086399507	64.4059377988601	62.373625434935036	59.09602747327816	48.00809279161252	
68.5367040272266	68.5367040272266	68.34336795181586	68.33199804335773	67.65038385340371	66.95858086399507	64.4059377988601	62.373625434935036	59.09602747327816	48.00809279161252	
68.25241776112331	68.25241776112331	68.05988363251994	68.04856088578144	67.3697739918834	66.68084056107885	64.13878571106135	62.114903260738004	58.85090058498716	47.80895801213661	
67.2306242658894	67.2306242658894	67.04097252778107	67.02981929165254	66.36119438256888	65.68257483838312	63.178576590541454	61.18499328551868	57.969855350562526	47.09321952384326	
66.34715726895219	66.34715726895219	66.15999771432958	66.14899104111245	65.48915242617609	64.81945051405623	62.3483569110325	60.38097096881669	57.20808265279759	46.47437497668732	
57.43528305489884	57.43528305489884	57.273263121586496	57.26373488529514	56.692527026821345	56.1127807276832	53.97360903763652	52.27048605361273	49.5237860285701	40.23185003639417	
channel width 0.25
